Date,Year,State,Age,Gender,Race,Armed,Threat Level,Flee,Longitude,Latitude
2015-04-27,2015,MI,20.0,Male,Black,hammer,Other,Not fleeing,-83.236,42.366
2015-04-28,2015,OH,58.0,Male,White,gun,Attack,Not fleeing,-82.516,40.739
2015-04-28,2015,LA,21.0,Male,Black,gun,Attack,Not fleeing,-89.966,30.019
2015-04-28,2015,IL,27.0,Male,White,gun,Attack,Not fleeing,-88.941,37.731
2015-04-29,2015,OK,26.0,Male,White,knife,Other,Foot,-97.949,35.04
2015-04-29,2015,AZ,33.0,Male,Hispanic,gun,Attack,Not fleeing,-111.8,33.39
2015-04-29,2015,CA,27.0,Male,Hispanic,gun,Attack,Not fleeing,-121.492,38.37
2015-04-29,2015,GA,25.0,Female,Black,gun,Attack,Not fleeing,-84.39,33.752
2015-04-29,2015,VA,53.0,Male,Black,gun,Attack,Not fleeing,-77.502,36.611
2015-04-29,2015,TN,53.0,Male,White,gun,Attack,Not fleeing,-86.779,36.054
2015-04-30,2015,CA,42.0,Male,Other,unarmed,Other,Not fleeing,-117.206,32.754
2015-04-30,2015,TX,22.0,Male,Hispanic,metal object,Other,Not fleeing,-106.342,31.694
2015-05-02,2015,DE,52.0,Male,White,gun,Attack,Not fleeing,-75.603,39.28
2015-05-03,2015,UT,36.0,Male,White,gun,Attack,Not fleeing,-109.996,40.306
2015-05-03,2015,TX,30.0,Male,Black,gun,Attack,Not fleeing,-96.642,32.958
2015-05-03,2015,TX,34.0,Male,Other,gun,Attack,Not fleeing,-96.642,32.958
2015-05-03,2015,NM,44.0,Male,Hispanic,gun,Attack,Not fleeing,-106.687,35.052
2015-05-03,2015,KY,53.0,Male,White,gun,Attack,Not fleeing,-83.245,37.38
2015-05-04,2015,WA,36.0,Male,White,toy weapon,Attack,Not fleeing,-119.168,46.202
2015-05-05,2015,CA,29.0,Male,Black,unarmed,Attack,Not fleeing,-118.472,33.988
2015-05-05,2015,CA,32.0,Male,Asian,knife,Attack,Not fleeing,-118.044,34.054
2015-05-05,2015,VA,46.0,Male,White,gun,Attack,Not fleeing,-80.746,37.058
2015-05-06,2015,NC,18.0,Male,White,gun,Attack,Car,-78.526,35.951
2015-05-07,2015,NY,38.0,Male,White,knife,Other,Car,-73.98,41.518
2015-05-08,2015,AZ,35.0,Male,White,sword,Attack,Not fleeing,-110.923,33.079
2015-05-08,2015,NY,58.0,Male,White,gun,Attack,Not fleeing,-76.008,43.266
2015-05-08,2015,LA,48.0,Male,Black,gun,Attack,Not fleeing,-90.072,29.86
2015-05-10,2015,WA,47.0,Male,White,gun,Attack,Not fleeing,-122.489,47.229
2015-05-11,2015,FL,28.0,Male,White,knife,Other,Not fleeing,-81.481,29.973
2015-05-12,2015,FL,28.0,Male,Black,gun,Other,Foot,-81.739,30.213
2015-05-12,2015,CA,40.0,Male,White,knife,Other,Not fleeing,-117.613,33.655
2015-05-12,2015,HI,46.0,Male,Other,gun,Attack,Not fleeing,-157.862,21.31
2015-05-14,2015,MI,37.0,Male,White,gun,Attack,Car,-85.641,42.229
2015-05-14,2015,FL,53.0,Male,White,gun,Attack,Not fleeing,-81.278,29.85
2015-05-15,2015,IL,41.0,Male,White,gun,Attack,Not fleeing,-89.069,42.25
2015-05-15,2015,CA,42.0,Male,White,toy weapon,Attack,Not fleeing,-121.434,38.552
2015-05-16,2015,IL,45.0,Male,Black,gun,Attack,Foot,-87.634,41.603
2015-05-17,2015,CA,34.0,Male,White,gun,Attack,Foot,-117.154,32.802
2015-05-17,2015,FL,18.0,Male,White,gun,Attack,Not fleeing,-82.659,27.82
2015-05-17,2015,NM,27.0,Male,White,sword,Other,Not fleeing,-105.673,33.357
2015-05-19,2015,VA,54.0,Male,Hispanic,unarmed,Attack,Not fleeing,-77.105,38.873
2015-05-19,2015,AR,35.0,Male,White,gun,Attack,Not fleeing,-92.008,34.967
2015-05-19,2015,CO,17.0,Male,White,gun,Attack,Other,-108.556,39.074
2015-05-20,2015,PA,29.0,Male,Black,gun,Attack,Not fleeing,-76.3,40.042
2015-05-20,2015,KY,38.0,Male,Black,gun,Attack,Not fleeing,-87.123,37.724
2015-05-20,2015,NE,26.0,Male,Black,gun,Attack,Not fleeing,-95.957,41.324
2015-05-20,2015,OH,52.0,Male,White,knife,Other,Not fleeing,-81.429,40.965
2015-05-20,2015,WY,39.0,Female,White,knife,Other,Car,-105.45,44.302
2015-05-21,2015,TX,22.0,Male,Hispanic,gun,Other,Not fleeing,-106.423,31.904
2015-05-21,2015,FL,29.0,Male,Black,knife,Attack,Not fleeing,-80.184,26.107
2015-05-21,2015,SC,43.0,Male,White,knife,Attack,Not fleeing,-80.078,32.858
2015-05-21,2015,NJ,24.0,Male,Hispanic,knife,Other,Not fleeing,-74.041,40.901
2015-05-21,2015,SC,32.0,Male,Black,gun,Attack,Not fleeing,-79.938,32.778
2015-05-22,2015,PA,40.0,Male,White,toy weapon,Attack,Not fleeing,-79.075,40.033
2015-05-23,2015,MO,47.0,Male,White,gun,Attack,Not fleeing,-93.515,38.658
2015-05-23,2015,AZ,40.0,Male,White,gun,Attack,Car,-109.33,34.094
2015-05-23,2015,MI,25.0,Male,Black,gun,Attack,Not fleeing,-83.187,42.386
2015-05-25,2015,TX,31.0,Female,White,gun,Attack,Not fleeing,-97.721,30.332
2015-05-25,2015,AL,36.0,Male,Black,knife,Attack,Not fleeing,-86.564,34.614
2015-05-26,2015,NY,51.0,Male,Black,gun,Attack,Not fleeing,-73.889,40.657
2015-05-26,2015,LA,24.0,Male,White,undetermined,Attack,Not fleeing,-93.708,32.517
2015-05-26,2015,WA,62.0,Male,White,gun,Attack,Not fleeing,-122.014,47.838
2015-05-27,2015,NJ,39.0,Male,White,knife,Attack,Not fleeing,-74.113,40.444
2015-05-27,2015,OK,24.0,Male,White,toy weapon,Attack,Not fleeing,-97.455,35.634
2015-05-27,2015,GA,57.0,Male,White,knife,Attack,Not fleeing,-83.206,33.344
2015-05-27,2015,CA,20.0,Male,Other,unarmed,Other,Not fleeing,-118.139,33.785
2015-05-27,2015,CA,33.0,Male,White,screwdriver,Other,Not fleeing,-116.699,32.751
2015-05-28,2015,SC,60.0,Male,White,gun,Attack,Not fleeing,-80.797,34.794
2015-05-28,2015,CO,32.0,Male,Black,gun,Attack,Not fleeing,-104.976,39.894
2015-05-28,2015,GA,40.0,Male,Black,gun,Attack,Not fleeing,-85.049,33.59
2015-05-28,2015,MI,18.0,Male,White,lawn mower blade,Attack,Not fleeing,-83.216,42.14
2015-05-29,2015,NJ,36.0,Male,Black,knife,Other,Not fleeing,-74.125,40.812
2015-05-29,2015,OK,35.0,Male,White,gun,Attack,Not fleeing,-95.891,35.842
2015-05-29,2015,OR,55.0,Male,White,gun,Attack,Not fleeing,-123.446,42.36
2015-05-30,2015,AZ,19.0,Male,White,unarmed,Attack,Foot,-111.986,34.69
2015-05-30,2015,TN,39.0,Male,Hispanic,toy weapon,Attack,Not fleeing,-86.709,36.126
2015-05-31,2015,TX,47.0,Male,White,toy weapon,Attack,Not fleeing,-95.616,31.734
2015-06-01,2015,NY,23.0,Male,White,gun,Attack,Other,-77.694,43.208
2015-06-02,2015,MA,26.0,Male,Black,knife,Other,Not fleeing,-71.14,42.276
2015-06-02,2015,TX,26.0,Male,White,knife,Attack,Not fleeing,-97.517,32.869
2015-06-03,2015,TX,18.0,Male,Hispanic,gun,Attack,Car,-96.864,32.301
2015-06-03,2015,TX,33.0,Male,Hispanic,knife,Other,Car,-95.214,29.619
2015-06-03,2015,NJ,56.0,Male,White,gun,Attack,Not fleeing,-74.741,40.953
2015-06-03,2015,CA,46.0,Male,Hispanic,gun,Attack,Car,-119.223,35.787
2015-06-03,2015,NM,36.0,Male,Hispanic,unarmed,Attack,Not fleeing,-106.756,34.751
2015-06-05,2015,CA,50.0,Male,Hispanic,gun,Attack,Not fleeing,-120.439,34.97
2015-06-05,2015,WV,45.0,Female,White,vehicle,Other,Car,-79.907,39.623
2015-06-06,2015,FL,53.0,Male,White,gun,Attack,Not fleeing,-82.25,27.059
2015-06-06,2015,CA,45.0,Male,Hispanic,gun,Attack,Foot,-121.751,36.905
2015-06-06,2015,TX,42.0,Male,White,box cutter,Other,Not fleeing,-102.139,32.009
2015-06-06,2015,CO,27.0,Male,Hispanic,gun,Attack,Car,-104.326,39.734
2015-06-06,2015,CA,30.0,Male,Black,gun,Attack,Not fleeing,-122.243,37.809
2015-06-07,2015,FL,36.0,Male,White,gun,Attack,Not fleeing,-80.606,28.084
2015-06-07,2015,WA,58.0,Male,White,gun,Attack,Not fleeing,-122.75,45.903
2015-06-08,2015,CA,30.0,Male,Hispanic,knife,Other,Not fleeing,-117.922,33.847
2015-06-08,2015,AZ,69.0,Male,White,gun,Attack,Not fleeing,-112.257,33.631
2015-06-09,2015,OH,30.0,Male,White,unarmed,Attack,Not fleeing,-83.662,41.037
2015-06-09,2015,TX,45.0,Male,White,gun,Attack,Car,-95.617,30.031
2015-06-09,2015,OH,22.0,Male,Black,gun,Attack,Not fleeing,-84.546,39.164
2015-06-09,2015,IA,28.0,Male,White,unarmed,Other,Car,-93.698,41.623
2015-06-10,2015,NY,19.0,Male,Black,gun,Attack,Not fleeing,-73.896,40.856
2015-06-11,2015,FL,40.0,Male,Black,gun,Attack,Not fleeing,-80.105,26.276
2015-06-11,2015,FL,46.0,Male,Black,undetermined,Other,Not fleeing,-80.2,25.787
2015-06-11,2015,TX,28.0,Male,Hispanic,gun,Attack,Not fleeing,-98.355,29.523
2015-06-11,2015,NJ,22.0,Male,Hispanic,knife,Other,Not fleeing,-74.04,40.907
2015-06-12,2015,IN,17.0,Female,White,toy weapon,Attack,Not fleeing,-86.165,40.469
2015-06-13,2015,IN,46.0,Male,White,gun,Attack,Not fleeing,-85.156,41.098
2015-06-13,2015,KY,35.0,Male,Black,flagpole,Other,Not fleeing,-85.76,38.235
2015-06-13,2015,TX,35.0,Male,White,guns and explosives,Attack,Not fleeing,-96.708,32.648
2015-06-14,2015,FL,15.0,Male,White,gun,Attack,Not fleeing,-80.792,28.36
2015-06-15,2015,CA,22.0,Male,Black,unarmed,Other,Foot,-119.951,38.951
2015-06-16,2015,CA,28.0,Male,Hispanic,gun,Attack,Not fleeing,-119.313,36.305
2015-06-16,2015,ND,31.0,Male,Native,gun,Attack,Not fleeing,-98.863,47.937
2015-06-17,2015,AL,40.0,Female,White,gun,Attack,Car,-86.625,32.886
2015-06-17,2015,NM,48.0,Male,White,gun,Attack,Not fleeing,-103.135,32.732
2015-06-18,2015,NY,58.0,Male,White,knife,Attack,Foot,-73.968,40.576
2015-06-19,2015,MA,44.0,Male,Hispanic,knife,Other,Foot,-71.101,42.351
2015-06-19,2015,OH,21.0,Male,Black,gun,Attack,Not fleeing,-84.394,39.156
2015-06-19,2015,CO,50.0,Male,Hispanic,gun,Attack,Not fleeing,-104.704,40.427
2015-06-20,2015,IL,23.0,Male,Black,gun,Attack,Foot,-87.573,41.766
2015-06-21,2015,CA,24.0,Male,Hispanic,unarmed,Other,Not fleeing,-117.9,34.129
2015-06-21,2015,TX,49.0,Male,White,cordless drill,Other,Not fleeing,-95.442,30.03
2015-06-22,2015,NC,60.0,Male,White,gun,Attack,Foot,-80.887,36.229
2015-06-22,2015,CA,35.0,Male,Hispanic,gun,Attack,Not fleeing,-121.29,38.677
2015-06-22,2015,GA,29.0,Male,White,gun,Attack,Not fleeing,-82.02,33.415
2015-06-22,2015,PA,20.0,Male,Black,gun,Attack,Car,-80.005,40.409
2015-06-23,2015,IN,34.0,Male,White,unarmed,Other,Car,-86.12,39.826
2015-06-23,2015,KS,22.0,Male,White,knife,Attack,Not fleeing,-97.944,38.063
2015-06-23,2015,TX,49.0,Male,White,knife,Other,Foot,-97.795,32.736
2015-06-23,2015,NE,32.0,Male,White,gun,Attack,Not fleeing,-96.158,41.278
2015-06-24,2015,VA,26.0,Male,Black,gun,Attack,Not fleeing,-76.517,37.179
2015-06-25,2015,MD,41.0,Male,Black,unarmed,Other,Not fleeing,-76.806,39.411
2015-06-25,2015,CA,61.0,Male,White,gun,Attack,Not fleeing,-119.659,37.08
2015-06-26,2015,NY,49.0,Male,White,gun,Attack,Other,-74.285,44.743
2015-06-26,2015,TX,28.0,Male,Hispanic,gun,Other,Foot,-98.64,29.418
2015-06-27,2015,OK,35.0,Male,White,gun,Attack,Not fleeing,-94.979,35.909
2015-06-28,2015,OR,29.0,Male,White,toy weapon,Attack,Not fleeing,-122.536,45.536
2015-06-29,2015,NY,51.0,Male,White,gun,Attack,Not fleeing,-74.069,43.208
2015-06-30,2015,NC,52.0,Male,White,gun,Attack,Not fleeing,-83.388,35.194
2015-07-01,2015,OR,32.0,Male,White,gun,Attack,Car,-123.384,42.646
2015-07-02,2015,MA,45.0,Male,White,toy weapon,Attack,Not fleeing,-71.014,42.053
2015-07-02,2015,CA,60.0,Male,Asian,knife,Other,Not fleeing,-117.164,32.99
2015-07-02,2015,FL,23.0,Male,Black,unarmed,Attack,Foot,-81.626,30.3
2015-07-03,2015,CA,46.0,Male,Hispanic,gun,Attack,Not fleeing,-118.187,34.671
2015-07-03,2015,NJ,33.0,Male,Hispanic,BB gun,Attack,Not fleeing,-75.088,39.963
2015-07-03,2015,FL,39.0,Male,White,gun,Attack,Not fleeing,-80.134,25.813
2015-07-03,2015,CA,27.0,Male,Hispanic,knife,Attack,Not fleeing,-117.894,34.024
2015-07-04,2015,OK,42.0,Male,Black,gun,Attack,Foot,-97.444,35.414
2015-07-04,2015,TN,37.0,Male,White,gun,Attack,Not fleeing,-83.28,36.196
2015-07-04,2015,VA,23.0,Male,Black,gun,Attack,Foot,-76.4,36.984
2015-07-04,2015,NV,36.0,Male,White,gun,Attack,Not fleeing,-115.043,36.057
2015-07-05,2015,CA,19.0,Male,White,unarmed,Attack,Foot,-121.872,37.662
2015-07-05,2015,TX,35.0,Male,White,gun,Attack,Foot,-97.74,30.269
2015-07-05,2015,CA,43.0,Male,Hispanic,unarmed,Other,Not fleeing,-118.071,33.833
2015-07-05,2015,TX,25.0,Male,White,toy weapon,Attack,Not fleeing,-97.702,30.38
2015-07-06,2015,OK,20.0,Male,White,gun,Attack,Not fleeing,-97.576,35.418
2015-07-06,2015,NH,42.0,Male,White,knife,Other,Not fleeing,-71.976,44.153
2015-07-06,2015,CA,29.0,Male,Black,knife,Attack,Not fleeing,-118.406,34.322
2015-07-06,2015,CA,42.0,Male,Hispanic,knife,Attack,Car,-120.579,37.339
2015-07-07,2015,TX,18.0,Male,Black,gun,Attack,Not fleeing,-95.519,29.595
2015-07-07,2015,AZ,33.0,Male,White,metal pole,Other,Not fleeing,-111.821,33.405
2015-07-07,2015,TX,59.0,Male,White,gun,Attack,Not fleeing,-96.827,32.758
2015-07-07,2015,CA,47.0,Male,Hispanic,gun,Attack,Not fleeing,-119.013,35.307
2015-07-07,2015,TX,39.0,Male,Hispanic,gun,Attack,Not fleeing,-98.137,26.259
2015-07-07,2015,NJ,37.0,Male,Black,knife,Attack,Foot,-74.428,39.369
2015-07-07,2015,MO,35.0,Male,White,gun,Attack,Car,-94.422,39.137
2015-07-07,2015,KY,28.0,Male,White,knife,Other,Not fleeing,-85.906,37.718
2015-07-08,2015,OR,59.0,Male,White,gun,Attack,Not fleeing,-122.784,45.469
2015-07-09,2015,UT,50.0,Male,White,gun,Attack,Not fleeing,-112.84,37.839
2015-07-09,2015,AZ,68.0,Male,White,gun,Attack,Foot,-112.1,33.597
2015-07-09,2015,IL,27.0,Male,Black,gun,Attack,Foot,-87.608,41.759
2015-07-09,2015,CA,17.0,Male,White,gun,Attack,Not fleeing,-122.127,37.15
2015-07-09,2015,MO,21.0,Male,Black,sword,Other,Not fleeing,-94.565,39.001
2015-07-09,2015,CA,38.0,Male,White,Taser,Attack,Other,-118.344,34.059
2015-07-10,2015,NV,54.0,Male,White,gun,Attack,Not fleeing,-115.217,36.144
2015-07-10,2015,GA,20.0,Male,Black,gun,Attack,Not fleeing,-83.97,33.576
2015-07-10,2015,IL,25.0,Male,Black,gun,Attack,Not fleeing,-87.608,41.702
2015-07-11,2015,CA,31.0,Male,White,gun,Attack,Not fleeing,-121.558,39.092
2015-07-12,2015,CO,35.0,Male,Native,knife,Other,Foot,-105.047,39.701
2015-07-12,2015,TX,60.0,Male,White,gun,Attack,Foot,-97.91,30.247
2015-07-12,2015,IL,24.0,Male,White,gun,Attack,Not fleeing,-87.815,41.881
2015-07-12,2015,WY,27.0,Male,White,gun,Attack,Not fleeing,-106.354,42.834
2015-07-12,2015,FL,36.0,Male,Black,unarmed,Attack,Not fleeing,-80.201,26.118
2015-07-13,2015,GA,20.0,Male,Black,gun,Attack,Not fleeing,-84.212,33.823
2015-07-13,2015,CA,24.0,Male,White,gun,Attack,Car,-122.275,41.2
2015-07-13,2015,CA,41.0,Male,White,box cutter,Other,Not fleeing,-118.472,33.999
2015-07-14,2015,FL,20.0,Male,Black,gun,Attack,Not fleeing,-81.916,28.579
2015-07-15,2015,MI,43.0,Male,White,metal pipe,Other,Not fleeing,-85.25,44.103
2015-07-16,2015,WI,29.0,Male,Hispanic,sword,Other,Not fleeing,-88.019,43.036
2015-07-16,2015,FL,35.0,Male,Black,gun,Attack,Not fleeing,-80.493,25.462
2015-07-16,2015,KS,30.0,Male,White,gun,Attack,Other,-94.644,39.048
2015-07-16,2015,TN,24.0,Male,Other,gun,Attack,Not fleeing,-85.245,35.096
2015-07-16,2015,WY,23.0,Male,Native,gun,Attack,Not fleeing,-104.826,41.117
2015-07-16,2015,AL,29.0,Male,White,gun,Attack,Foot,-86.375,31.288
2015-07-16,2015,CA,25.0,Male,Black,metal hand tool,Other,Not fleeing,-117.228,33.939
2015-07-17,2015,WA,27.0,Male,White,knife,Other,Foot,-122.304,47.676
2015-07-17,2015,CA,50.0,Male,White,gun,Attack,Not fleeing,-114.64,34.884
2015-07-17,2015,TN,19.0,Male,Black,unarmed,Attack,Foot,-89.874,35.05
2015-07-17,2015,TX,24.0,Male,Hispanic,screwdriver,Other,Other,-97.472,25.897
2015-07-17,2015,FL,23.0,Male,Black,unarmed,Attack,Foot,-81.334,28.522
2015-07-18,2015,CO,22.0,Male,White,knife,Attack,Not fleeing,-105.1,40.565
2015-07-18,2015,AZ,46.0,Male,White,gun,Attack,Not fleeing,-112.152,33.553
2015-07-18,2015,KS,65.0,Male,White,gun,Attack,Not fleeing,-101.04,39.398
2015-07-19,2015,OH,43.0,Male,Black,unarmed,Other,Car,-84.513,39.122
2015-07-20,2015,TX,35.0,Male,White,gun,Attack,Other,-94.357,29.83
2015-07-20,2015,CA,54.0,Male,White,knife,Other,Not fleeing,-122.027,37.556
2015-07-21,2015,GA,47.0,Male,White,unarmed,Other,Not fleeing,-84.799,34.313
2015-07-21,2015,FL,24.0,Male,White,gun,Other,Car,-80.129,26.19
2015-07-21,2015,GA,35.0,Male,White,gun,Attack,Not fleeing,-81.893,31.679
2015-07-22,2015,WI,25.0,Male,Hispanic,gun,Attack,Not fleeing,-89.646,42.6
2015-07-22,2015,PA,27.0,Male,Black,gun,Attack,Not fleeing,-74.986,40.097
2015-07-22,2015,OK,26.0,Male,Black,knife,Other,Other,-97.489,35.495
2015-07-23,2015,OH,34.0,Male,Black,gun,Attack,Not fleeing,-84.214,39.804
2015-07-23,2015,SC,32.0,Male,White,gun,Attack,Not fleeing,-78.947,33.708
2015-07-23,2015,WY,47.0,Male,White,toy weapon,Attack,Not fleeing,-105.39,42.72
2015-07-23,2015,CA,44.0,Female,White,gun,Attack,Not fleeing,-121.018,38.975
2015-07-23,2015,MN,31.0,Male,White,unarmed,Attack,Not fleeing,-93.41,44.985
2015-07-24,2015,CA,44.0,Male,White,toy weapon,Attack,Not fleeing,-118.398,34.143
2015-07-24,2015,NC,30.0,Male,White,knife,Other,Not fleeing,-80.433,36.329
2015-07-25,2015,LA,60.0,Male,White,blunt object,Attack,Car,-90.017,29.956
2015-07-25,2015,GA,50.0,Male,White,gun,Attack,Not fleeing,-84.735,30.849
2015-07-25,2015,NV,36.0,Male,Black,toy weapon,Attack,Not fleeing,-115.106,36.159
2015-07-25,2015,FL,59.0,Male,Black,gun,Attack,Not fleeing,-82.28,29.505
2015-07-26,2015,LA,33.0,Male,Black,gun,Attack,Not fleeing,-93.789,32.482
2015-07-27,2015,SC,56.0,Male,White,knife,Attack,Not fleeing,-81.229,34.077
2015-07-27,2015,LA,45.0,Male,White,toy weapon,Attack,Car,-90.628,29.542
2015-07-27,2015,CO,22.0,Male,White,hammer,Other,Not fleeing,-105.271,40.018
2015-07-28,2015,AR,41.0,Male,White,knife,Other,Not fleeing,-90.181,35.886
2015-07-29,2015,NM,34.0,Male,Hispanic,gun,Other,Foot,-106.797,32.312
2015-07-29,2015,UT,53.0,Male,White,gun,Attack,Not fleeing,-111.83,41.738
2015-07-30,2015,NV,48.0,Male,White,gun,Attack,Not fleeing,-119.728,38.906
2015-07-30,2015,CA,25.0,Male,White,gun,Attack,Car,-122.27,41.236
2015-07-30,2015,TX,30.0,Male,Hispanic,gun,Attack,Not fleeing,-97.331,32.754
2015-07-30,2015,CA,47.0,Male,Hispanic,metal stick,Attack,Not fleeing,-118.055,33.972
2015-07-31,2015,NM,33.0,Male,Hispanic,gun,Attack,Not fleeing,-106.643,35.073
2015-07-31,2015,NM,34.0,Male,White,gun,Attack,Not fleeing,-104.523,33.395
2015-08-01,2015,AZ,29.0,Male,Hispanic,gun,Attack,Not fleeing,-110.973,32.272
2015-08-03,2015,CA,49.0,Male,Black,gun,Attack,Not fleeing,-122.269,37.827
2015-08-03,2015,PA,18.0,Male,White,gun,Attack,Foot,-76.571,40.279
2015-08-03,2015,VA,71.0,Male,White,gun,Attack,Not fleeing,-77.791,37.511
2015-08-03,2015,IN,35.0,Male,White,toy weapon,Attack,Not fleeing,-85.378,40.176
2015-08-04,2015,CA,55.0,Male,Hispanic,undetermined,Other,Not fleeing,-117.465,33.299
2015-08-04,2015,IL,31.0,Male,Black,metal pipe,Other,Not fleeing,-88.175,40.308
2015-08-05,2015,KY,18.0,Male,White,knife,Attack,Not fleeing,-85.752,38.253
2015-08-05,2015,WI,51.0,Male,White,knife,Other,Not fleeing,-88.026,42.972
2015-08-05,2015,HI,39.0,Male,Black,gun,Attack,Not fleeing,-156.483,20.894
2015-08-05,2015,VA,20.0,Male,Black,gun,Attack,Foot,-77.467,37.548
2015-08-05,2015,TN,29.0,Male,White,hatchet,Attack,Not fleeing,-86.652,36.051
2015-08-05,2015,WA,40.0,Male,White,gun,Attack,Not fleeing,-122.484,47.206
2015-08-06,2015,KY,42.0,Male,Hispanic,knife,Attack,Not fleeing,-84.594,38.99
2015-08-06,2015,TX,22.0,Male,Black,gun,Attack,Car,-106.444,31.813
2015-08-07,2015,TX,19.0,Male,Black,unarmed,Other,Not fleeing,-97.093,32.68
2015-08-07,2015,NV,24.0,Male,Hispanic,sharp object,Other,Not fleeing,-115.245,36.106
2015-08-07,2015,CA,30.0,Male,White,toy weapon,Attack,Not fleeing,-119.898,36.808
2015-08-07,2015,NC,25.0,Male,Black,gun,Attack,Not fleeing,-77.37,35.584
2015-08-07,2015,CA,28.0,Male,Black,knife,Attack,Not fleeing,-118.156,33.875
2015-08-08,2015,TX,33.0,Male,Black,gun,Attack,Not fleeing,-95.944,29.789
2015-08-08,2015,SC,24.0,Male,Black,gun,Attack,Car,-80.247,32.981
2015-08-08,2015,NC,59.0,Male,White,gun,Attack,Not fleeing,-81.24,35.193
2015-08-08,2015,WA,46.0,Male,White,gun,Attack,Not fleeing,-117.4,47.706
2015-08-09,2015,OK,41.0,Male,White,gun,Attack,Not fleeing,-97.128,34.157
2015-08-09,2015,CA,22.0,Male,Hispanic,meat cleaver,Attack,Foot,-121.843,37.355
2015-08-11,2015,ID,34.0,Male,White,gun,Attack,Not fleeing,-116.561,48.282
2015-08-11,2015,TX,48.0,Male,White,knife,Other,Not fleeing,-97.173,31.58
2015-08-12,2015,TX,24.0,Male,White,gun,Attack,Not fleeing,-102.384,31.882
2015-08-12,2015,CA,27.0,Male,Black,gun,Attack,Car,-122.271,37.804
2015-08-12,2015,CA,27.0,Male,Hispanic,gun,Attack,Car,-117.015,33.745
2015-08-12,2015,OH,27.0,Male,Black,gun,Attack,Car,-83.513,41.632
2015-08-12,2015,NM,49.0,Male,White,gun,Other,Car,-103.131,32.774
2015-08-12,2015,CA,30.0,Female,Black,knife,Other,Not fleeing,-118.343,34.009
2015-08-14,2015,NY,38.0,Male,Black,gun,Attack,Not fleeing,-74.161,40.63
2015-08-14,2015,TX,26.0,Male,Hispanic,gun,Attack,Not fleeing,-98.721,29.79
2015-08-14,2015,MD,30.0,Male,Black,unarmed,Attack,Foot,-76.916,38.865
2015-08-14,2015,CT,53.0,Male,White,box cutter,Attack,Car,-72.447,41.79
2015-08-15,2015,CA,23.0,Male,Black,gun,Attack,Not fleeing,-122.027,37.395
2015-08-15,2015,CA,34.0,Male,Black,gun,Attack,Not fleeing,-117.87,35.702
2015-08-15,2015,NV,30.0,Male,White,gun,Attack,Not fleeing,-119.722,39.184
2015-08-15,2015,IN,43.0,Male,White,unarmed,Attack,Not fleeing,-70.877,42.064
2015-08-16,2015,CA,29.0,Male,Hispanic,gun,Other,Not fleeing,-121.834,37.295
2015-08-16,2015,TX,47.0,Male,White,gun,Attack,Not fleeing,-99.122,30.051
2015-08-17,2015,TX,35.0,Male,Black,gun,Attack,Not fleeing,-95.313,29.799
2015-08-17,2015,CA,40.0,Male,Hispanic,unarmed,Other,Foot,-121.828,37.273
2015-08-19,2015,MO,18.0,Male,Black,gun,Attack,Foot,-90.256,38.658
2015-08-19,2015,MI,24.0,Male,Black,gun,Attack,Car,-83.265,42.604
2015-08-19,2015,WA,29.0,Male,White,gun,Attack,Foot,-118.202,48.117
2015-08-19,2015,NC,44.0,Male,White,gun,Attack,Not fleeing,-82.875,35.512
2015-08-20,2015,CA,17.0,Male,Hispanic,gun,Attack,Not fleeing,-117.593,34.019
2015-08-20,2015,OH,19.0,Male,White,gun,Attack,Not fleeing,-81.627,39.553
2015-08-20,2015,AL,50.0,Male,White,unarmed,Attack,Not fleeing,-87.493,33.207
2015-08-21,2015,WA,57.0,Male,White,gun,Attack,Not fleeing,-122.924,47.286
2015-08-21,2015,NC,38.0,Male,White,knife,Other,Not fleeing,-78.511,36.008
2015-08-22,2015,MN,31.0,Male,White,gun,Attack,Not fleeing,-93.629,47.263
2015-08-22,2015,CA,29.0,Male,White,carjack,Other,Not fleeing,-119.047,35.411
2015-08-22,2015,VA,64.0,Male,White,knife,Other,Not fleeing,-77.17,38.265
2015-08-22,2015,NY,39.0,Male,Black,gun,Attack,Foot,-73.707,42.723
2015-08-23,2015,NV,57.0,Male,White,gun,Attack,Not fleeing,-115.255,36.168
2015-08-23,2015,FL,36.0,Male,White,gun,Attack,Not fleeing,-81.845,30.333
2015-08-23,2015,AL,36.0,Male,White,gun,Attack,Car,-86.512,34.274
2015-08-23,2015,NJ,21.0,Male,White,toy weapon,Attack,Not fleeing,-74.138,40.099
2015-08-23,2015,NC,53.0,Male,Black,gun,Attack,Not fleeing,-79.928,35.896
2015-08-25,2015,NM,30.0,Male,Hispanic,gun,Attack,Foot,-106.035,35.606
2015-08-25,2015,PA,34.0,Male,Black,knife,Attack,Not fleeing,-75.608,39.958
2015-08-25,2015,FL,53.0,Male,White,gun,Attack,Not fleeing,-82.302,28.061
2015-08-25,2015,AZ,45.0,Male,White,gun,Attack,Not fleeing,-112.134,33.466
2015-08-25,2015,FL,22.0,Male,Hispanic,gun,Attack,Not fleeing,-80.185,25.897
2015-08-26,2015,TN,22.0,Male,White,toy weapon,Attack,Not fleeing,-86.594,36.267
2015-08-26,2015,TN,46.0,Male,White,gun,Attack,Car,-86.58,35.517
